game_date,home_name,away_name,home_score,away_score,home_win
2023-08-12,Miami Marlins,New York Yankees,3,1,1
2023-08-12,Philadelphia Phillies,Minnesota Twins,1,8,0
2023-08-12,Washington Nationals,Oakland Athletics,3,2,1
2023-08-12,Kansas City Royals,St. Louis Cardinals,4,5,0
2023-08-12,Houston Astros,Los Angeles Angels,11,3,1
2023-08-12,Chicago White Sox,Milwaukee Brewers,2,3,0
2023-08-12,Arizona Diamondbacks,San Diego Padres,3,0,1
2023-08-12,San Francisco Giants,Texas Rangers,3,9,0
2023-08-12,Los Angeles Dodgers,Colorado Rockies,4,1,1
2023-08-12,Seattle Mariners,Baltimore Orioles,0,1,0
2023-08-13,Boston Red Sox,Detroit Tigers,6,3,1
2023-08-13,Washington Nationals,Oakland Athletics,8,7,1
2023-08-13,Pittsburgh Pirates,Cincinnati Reds,4,2,1
2023-08-13,Pittsburgh Pirates,Cincinnati Reds,5,6,0
2023-08-13,Philadelphia Phillies,Minnesota Twins,0,3,0
2023-08-13,Toronto Blue Jays,Chicago Cubs,11,4,1
2023-08-13,Tampa Bay Rays,Cleveland Guardians,2,9,0
2023-08-13,Miami Marlins,New York Yankees,8,7,1
2023-08-13,Houston Astros,Los Angeles Angels,1,2,0
2023-08-13,Chicago White Sox,Milwaukee Brewers,3,7,0
2023-08-13,San Francisco Giants,Texas Rangers,3,2,1
2023-08-13,Los Angeles Dodgers,Colorado Rockies,8,3,1
2023-08-13,Arizona Diamondbacks,San Diego Padres,5,4,1
2023-08-13,Seattle Mariners,Baltimore Orioles,3,5,0
2023-08-13,New York Mets,Atlanta Braves,7,6,1
2023-08-14,Miami Marlins,Houston Astros,5,1,1
2023-08-14,New York Mets,Pittsburgh Pirates,7,2,1
2023-08-14,Atlanta Braves,New York Yankees,11,3,1
2023-08-14,St. Louis Cardinals,Oakland Athletics,7,5,1
2023-08-14,Texas Rangers,Los Angeles Angels,12,0,1
2023-08-14,Kansas City Royals,Seattle Mariners,7,6,1
2023-08-14,Colorado Rockies,Arizona Diamondbacks,6,4,1
2023-08-14,San Diego Padres,Baltimore Orioles,1,4,0
2023-08-14,San Francisco Giants,Tampa Bay Rays,2,10,0
2023-08-15,Cincinnati Reds,Cleveland Guardians,0,3,0
2023-08-15,Miami Marlins,Houston Astros,5,6,0
2023-08-15,Washington Nationals,Boston Red Sox,4,5,0
2023-08-15,Toronto Blue Jays,Philadelphia Phillies,2,1,1
2023-08-15,New York Mets,Pittsburgh Pirates,4,7,0
2023-08-15,Atlanta Braves,New York Yankees,5,0,1
2023-08-15,Minnesota Twins,Detroit Tigers,5,3,1
2023-08-15,St. Louis Cardinals,Oakland Athletics,6,2,1
2023-08-15,Texas Rangers,Los Angeles Angels,7,3,1
2023-08-15,Chicago Cubs,Chicago White Sox,3,5,0
2023-08-15,Kansas City Royals,Seattle Mariners,8,10,0
2023-08-15,Colorado Rockies,Arizona Diamondbacks,5,8,0
2023-08-15,San Diego Padres,Baltimore Orioles,10,3,1
2023-08-15,San Francisco Giants,Tampa Bay Rays,7,0,1
2023-08-15,Los Angeles Dodgers,Milwaukee Brewers,6,2,1
2023-08-16,New York Mets,Pittsburgh Pirates,8,3,1
2023-08-16,Minnesota Twins,Detroit Tigers,7,8,0
2023-08-16,Colorado Rockies,Arizona Diamondbacks,7,9,0
2023-08-16,San Francisco Giants,Tampa Bay Rays,1,6,0
2023-08-16,Cincinnati Reds,Cleveland Guardians,7,2,1
2023-08-16,Miami Marlins,Houston Astros,5,12,0
2023-08-16,St. Louis Cardinals,Oakland Athletics,0,8,0
2023-08-16,Washington Nationals,Boston Red Sox,6,2,1
2023-08-16,Toronto Blue Jays,Philadelphia Phillies,4,9,0
2023-08-16,Atlanta Braves,New York Yankees,2,0,1
2023-08-16,Texas Rangers,Los Angeles Angels,0,2,0
2023-08-16,Chicago Cubs,Chicago White Sox,4,3,1
2023-08-16,Kansas City Royals,Seattle Mariners,5,6,0
2023-08-16,San Diego Padres,Baltimore Orioles,5,2,1
2023-08-16,Los Angeles Dodgers,Milwaukee Brewers,7,1,1
2023-08-17,Kansas City Royals,Seattle Mariners,4,6,0
2023-08-17,Washington Nationals,Boston Red Sox,10,7,1
2023-08-17,St. Louis Cardinals,New York Mets,2,4,0
2023-08-17,San Diego Padres,Arizona Diamondbacks,1,3,0
2023-08-17,Los Angeles Dodgers,Milwaukee Brewers,1,0,1
2023-08-18,Chicago Cubs,Kansas City Royals,3,4,0
2023-08-18,Cleveland Guardians,Detroit Tigers,2,4,0
2023-08-18,Cleveland Guardians,Detroit Tigers,4,1,1
2023-08-18,Cincinnati Reds,Toronto Blue Jays,1,0,1
2023-08-18,Washington Nationals,Philadelphia Phillies,8,7,1
2023-08-18,New York Yankees,Boston Red Sox,3,8,0
2023-08-18,Atlanta Braves,San Francisco Giants,4,0,1
2023-08-18,Texas Rangers,Milwaukee Brewers,8,9,0
2023-08-18,Houston Astros,Seattle Mariners,0,2,0
2023-08-18,Minnesota Twins,Pittsburgh Pirates,5,1,1
2023-08-18,St. Louis Cardinals,New York Mets,1,7,0
2023-08-18,Colorado Rockies,Chicago White Sox,14,1,1
2023-08-18,Los Angeles Angels,Tampa Bay Rays,6,9,0
2023-08-18,Oakland Athletics,Baltimore Orioles,4,9,0
2023-08-18,San Diego Padres,Arizona Diamondbacks,4,0,1
2023-08-18,Los Angeles Dodgers,Miami Marlins,3,11,0
2023-08-19,New York Yankees,Boston Red Sox,1,8,0
2023-08-19,Chicago Cubs,Kansas City Royals,6,4,1
2023-08-19,Los Angeles Dodgers,Miami Marlins,3,1,1
2023-08-19,Los Angeles Dodgers,Miami Marlins,3,1,1
2023-08-19,San Diego Padres,Arizona Diamondbacks,4,6,0
2023-08-19,San Diego Padres,Arizona Diamondbacks,1,8,0
2023-08-19,Washington Nationals,Philadelphia Phillies,3,12,0
2023-08-19,Texas Rangers,Milwaukee Brewers,1,6,0
2023-08-19,Los Angeles Angels,Tampa Bay Rays,7,6,1
2023-08-19,Los Angeles Angels,Tampa Bay Rays,4,18,0
2023-08-19,Cincinnati Reds,Toronto Blue Jays,3,4,0
2023-08-19,Cleveland Guardians,Detroit Tigers,3,4,0
2023-08-19,Houston Astros,Seattle Mariners,3,10,0
2023-08-19,Minnesota Twins,Pittsburgh Pirates,4,7,0
2023-08-19,St. Louis Cardinals,New York Mets,2,13,0
2023-08-19,Atlanta Braves,San Francisco Giants,6,5,1
2023-08-19,Colorado Rockies,Chicago White Sox,11,5,1
2023-08-19,Oakland Athletics,Baltimore Orioles,2,7,0
2023-08-20,Houston Astros,Seattle Mariners,6,7,0
2023-08-20,Atlanta Braves,San Francisco Giants,3,4,0
2023-08-20,New York Yankees,Boston Red Sox,5,6,0
2023-08-20,Cleveland Guardians,Detroit Tigers,1,4,0
2023-08-20,Cincinnati Reds,Toronto Blue Jays,3,10,0
2023-08-20,Minnesota Twins,Pittsburgh Pirates,2,0,1
2023-08-20,St. Louis Cardinals,New York Mets,7,3,1
2023-08-20,Chicago Cubs,Kansas City Royals,4,3,1
2023-08-20,Texas Rangers,Milwaukee Brewers,2,6,0
2023-08-20,Colorado Rockies,Chicago White Sox,5,10,0
2023-08-20,Oakland Athletics,Baltimore Orioles,1,12,0
2023-08-20,Washington Nationals,Philadelphia Phillies,4,3,1
2023-08-21,Detroit Tigers,Chicago Cubs,6,7,0
2023-08-21,Philadelphia Phillies,San Francisco Giants,10,4,1
2023-08-21,Pittsburgh Pirates,St. Louis Cardinals,11,1,1
2023-08-21,Atlanta Braves,New York Mets,4,10,0
2023-08-21,Houston Astros,Boston Red Sox,9,4,1
2023-08-21,Chicago White Sox,Seattle Mariners,2,14,0
2023-08-21,Oakland Athletics,Kansas City Royals,6,4,1
2023-08-21,Arizona Diamondbacks,Texas Rangers,4,3,1
2023-08-21,San Diego Padres,Miami Marlins,6,2,1
2023-08-22,Detroit Tigers,Chicago Cubs,8,6,1
2023-08-22,Tampa Bay Rays,Colorado Rockies,12,4,1
2023-08-22,Philadelphia Phillies,San Francisco Giants,4,3,1
2023-08-22,Pittsburgh Pirates,St. Louis Cardinals,6,3,1
2023-08-22,Baltimore Orioles,Toronto Blue Jays,3,6,0
2023-08-22,New York Yankees,Washington Nationals,1,2,0
2023-08-22,Cleveland Guardians,Los Angeles Dodgers,8,3,1
2023-08-22,Atlanta Braves,New York Mets,3,2,1
2023-08-22,Houston Astros,Boston Red Sox,7,3,1
2023-08-22,Chicago White Sox,Seattle Mariners,3,6,0
2023-08-22,Milwaukee Brewers,Minnesota Twins,7,3,1
2023-08-22,Los Angeles Angels,Cincinnati Reds,3,4,0
2023-08-22,Oakland Athletics,Kansas City Royals,5,4,1
2023-08-22,Arizona Diamondbacks,Texas Rangers,6,3,1
2023-08-22,San Diego Padres,Miami Marlins,0,3,0
2023-08-23,Pittsburgh Pirates,St. Louis Cardinals,4,6,0
2023-08-23,Detroit Tigers,Chicago Cubs,4,6,0
2023-08-23,Chicago White Sox,Seattle Mariners,5,4,1
2023-08-23,Milwaukee Brewers,Minnesota Twins,8,7,1
2023-08-23,Oakland Athletics,Kansas City Royals,0,4,0
2023-08-23,Philadelphia Phillies,San Francisco Giants,6,8,0
2023-08-23,Los Angeles Angels,Cincinnati Reds,4,9,0
2023-08-23,Los Angeles Angels,Cincinnati Reds,3,7,0
2023-08-23,San Diego Padres,Miami Marlins,4,0,1
2023-08-23,Tampa Bay Rays,Colorado Rockies,6,5,1
2023-08-23,Baltimore Orioles,Toronto Blue Jays,7,0,1
2023-08-23,New York Yankees,Washington Nationals,9,1,1
2023-08-23,Cleveland Guardians,Los Angeles Dodgers,1,6,0
2023-08-23,Atlanta Braves,New York Mets,7,0,1
2023-08-23,Houston Astros,Boston Red Sox,5,7,0
2023-08-24,Cleveland Guardians,Los Angeles Dodgers,1,6,0
2023-08-24,New York Yankees,Washington Nationals,5,6,0
2023-08-24,Tampa Bay Rays,Colorado Rockies,5,3,1
2023-08-24,Houston Astros,Boston Red Sox,1,17,0
2023-08-24,Cleveland Guardians,Los Angeles Dodgers,3,9,0
2023-08-24,Pittsburgh Pirates,Chicago Cubs,4,5,0
2023-08-24,Baltimore Orioles,Toronto Blue Jays,5,3,1
2023-08-24,Minnesota Twins,Texas Rangers,7,5,1
2023-08-24,Chicago White Sox,Oakland Athletics,5,8,0
2023-08-24,Arizona Diamondbacks,Cincinnati Reds,3,2,1
2023-08-25,Detroit Tigers,Houston Astros,4,1,1
2023-08-25,Miami Marlins,Washington Nationals,4,7,0
2023-08-25,Tampa Bay Rays,New York Yankees,2,6,0
2023-08-25,Baltimore Orioles,Colorado Rockies,5,4,1
2023-08-25,Pittsburgh Pirates,Chicago Cubs,2,1,1
2023-08-25,Philadelphia Phillies,St. Louis Cardinals,7,2,1
2023-08-25,Toronto Blue Jays,Cleveland Guardians,2,5,0
2023-08-25,Boston Red Sox,Los Angeles Dodgers,4,7,0
2023-08-25,New York Mets,Los Angeles Angels,1,3,0
2023-08-25,Chicago White Sox,Oakland Athletics,4,12,0
2023-08-25,Minnesota Twins,Texas Rangers,12,2,1
2023-08-25,Milwaukee Brewers,San Diego Padres,7,3,1
2023-08-25,Arizona Diamondbacks,Cincinnati Reds,10,8,1
2023-08-25,Seattle Mariners,Kansas City Royals,7,5,1
2023-08-25,San Francisco Giants,Atlanta Braves,1,5,0
2023-08-26,Toronto Blue Jays,Cleveland Guardians,8,3,1
2023-08-26,San Francisco Giants,Atlanta Braves,3,7,0
2023-08-26,Boston Red Sox,Los Angeles Dodgers,8,5,1
2023-08-26,Seattle Mariners,Kansas City Royals,15,2,1
2023-08-26,Miami Marlins,Washington Nationals,2,3,0
2023-08-26,Tampa Bay Rays,New York Yankees,3,0,1
2023-08-26,Detroit Tigers,Houston Astros,2,9,0
2023-08-26,Baltimore Orioles,Colorado Rockies,5,4,1
2023-08-26,New York Mets,Los Angeles Angels,3,5,0
2023-08-26,Chicago White Sox,Oakland Athletics,6,2,1
2023-08-26,Milwaukee Brewers,San Diego Padres,5,4,1
2023-08-26,Pittsburgh Pirates,Chicago Cubs,6,10,0
2023-08-26,Minnesota Twins,Texas Rangers,2,6,0
2023-08-26,Philadelphia Phillies,St. Louis Cardinals,12,1,1
2023-08-26,Arizona Diamondbacks,Cincinnati Reds,7,8,0
2023-08-27,New York Mets,Los Angeles Angels,3,2,1
2023-08-27,Baltimore Orioles,Colorado Rockies,3,4,0
2023-08-27,Boston Red Sox,Los Angeles Dodgers,4,7,0
2023-08-27,Pittsburgh Pirates,Chicago Cubs,1,10,0
2023-08-27,Philadelphia Phillies,St. Louis Cardinals,3,0,1
2023-08-27,Toronto Blue Jays,Cleveland Guardians,7,10,0
2023-08-27,Detroit Tigers,Houston Astros,4,17,0
2023-08-27,Miami Marlins,Washington Nationals,2,1,1
2023-08-27,Tampa Bay Rays,New York Yankees,7,4,1
2023-08-27,Minnesota Twins,Texas Rangers,7,6,1
2023-08-27,Chicago White Sox,Oakland Athletics,6,1,1
2023-08-27,Milwaukee Brewers,San Diego Padres,10,6,1
2023-08-27,Arizona Diamondbacks,Cincinnati Reds,5,2,1
2023-08-27,Seattle Mariners,Kansas City Royals,3,2,1
2023-08-27,San Francisco Giants,Atlanta Braves,8,5,1
2023-08-28,Philadelphia Phillies,Los Angeles Angels,6,4,1
2023-08-28,Detroit Tigers,New York Yankees,1,4,0
2023-08-28,Baltimore Orioles,Chicago White Sox,9,0,1
2023-08-28,Toronto Blue Jays,Washington Nationals,6,3,1
2023-08-28,Boston Red Sox,Houston Astros,5,13,0
2023-08-28,New York Mets,Texas Rangers,3,4,0
2023-08-28,Minnesota Twins,Cleveland Guardians,10,6,1
2023-08-28,St. Louis Cardinals,San Diego Padres,1,4,0
2023-08-28,Chicago Cubs,Milwaukee Brewers,2,6,0
2023-08-28,Kansas City Royals,Pittsburgh Pirates,0,5,0
2023-08-28,Colorado Rockies,Atlanta Braves,4,14,0
2023-08-28,Seattle Mariners,Oakland Athletics,7,0,1
2023-08-28,San Francisco Giants,Cincinnati Reds,4,1,1
2023-08-28,Los Angeles Dodgers,Arizona Diamondbacks,7,4,1
2023-08-29,Philadelphia Phillies,Los Angeles Angels,12,7,1
2023-08-29,Miami Marlins,Tampa Bay Rays,2,11,0
2023-08-29,Detroit Tigers,New York Yankees,2,4,0
2023-08-29,Baltimore Orioles,Chicago White Sox,9,3,1
2023-08-29,Toronto Blue Jays,Washington Nationals,4,5,0
2023-08-29,Boston Red Sox,Houston Astros,2,6,0
2023-08-29,New York Mets,Texas Rangers,1,2,0
2023-08-29,Minnesota Twins,Cleveland Guardians,2,4,0
2023-08-29,St. Louis Cardinals,San Diego Padres,6,5,1
2023-08-29,Chicago Cubs,Milwaukee Brewers,1,0,1
2023-08-29,Kansas City Royals,Pittsburgh Pirates,3,6,0
2023-08-29,Colorado Rockies,Atlanta Braves,1,3,0
2023-08-29,Seattle Mariners,Oakland Athletics,1,3,0
2023-08-29,San Francisco Giants,Cincinnati Reds,6,1,1
2023-08-29,Los Angeles Dodgers,Arizona Diamondbacks,9,1,1
2023-08-30,Philadelphia Phillies,Los Angeles Angels,8,10,0
2023-08-30,Baltimore Orioles,Chicago White Sox,5,10,0
2023-08-30,Minnesota Twins,Cleveland Guardians,2,5,0
2023-08-30,St. Louis Cardinals,San Diego Padres,5,4,1
2023-08-30,Chicago Cubs,Milwaukee Brewers,3,2,1
2023-08-30,Toronto Blue Jays,Washington Nationals,7,0,1
2023-08-30,San Francisco Giants,Cincinnati Reds,1,4,0
2023-08-30,Boston Red Sox,Houston Astros,4,7,0
2023-08-30,Seattle Mariners,Oakland Athletics,5,4,1
2023-08-30,New York Mets,Texas Rangers,6,5,1
2023-08-30,Miami Marlins,Tampa Bay Rays,0,3,0
2023-08-30,Detroit Tigers,New York Yankees,2,6,0
2023-08-30,Kansas City Royals,Pittsburgh Pirates,1,4,0
2023-08-30,Colorado Rockies,Atlanta Braves,3,7,0
2023-08-30,Los Angeles Dodgers,Arizona Diamondbacks,7,0,1
2023-08-31,Detroit Tigers,New York Yankees,4,3,1
2023-08-31,Washington Nationals,Miami Marlins,1,6,0
2023-08-31,San Diego Padres,San Francisco Giants,2,7,0
2023-08-31,Los Angeles Dodgers,Atlanta Braves,7,8,0
2023-09-01,Cincinnati Reds,Chicago Cubs,2,6,0
2023-09-01,Cincinnati Reds,Chicago Cubs,3,2,1
2023-09-01,Washington Nationals,Miami Marlins,5,8,0
2023-09-01,New York Mets,Seattle Mariners,2,1,1
2023-09-01,Cleveland Guardians,Tampa Bay Rays,3,2,1
2023-09-01,Texas Rangers,Minnesota Twins,1,5,0
2023-09-01,Kansas City Royals,Boston Red Sox,13,2,1
2023-09-01,Chicago White Sox,Detroit Tigers,2,4,0
2023-09-01,Houston Astros,New York Yankees,2,6,0
2023-09-01,Milwaukee Brewers,Philadelphia Phillies,7,5,1
2023-09-01,St. Louis Cardinals,Pittsburgh Pirates,2,4,0
2023-09-01,Colorado Rockies,Toronto Blue Jays,9,13,0
2023-09-01,Arizona Diamondbacks,Baltimore Orioles,4,2,1
2023-09-01,Oakland Athletics,Los Angeles Angels,9,2,1
2023-09-01,San Diego Padres,San Francisco Giants,7,3,1
2023-09-01,Los Angeles Dodgers,Atlanta Braves,3,6,0
2023-09-02,Washington Nationals,Miami Marlins,5,11,0
2023-09-02,Oakland Athletics,Los Angeles Angels,2,1,1
2023-09-02,Cleveland Guardians,Tampa Bay Rays,7,6,1
2023-09-02,Cincinnati Reds,Chicago Cubs,2,1,1
2023-09-02,Kansas City Royals,Boston Red Sox,5,9,0
2023-09-02,New York Mets,Seattle Mariners,7,8,0
2023-09-02,Chicago White Sox,Detroit Tigers,0,10,0
2023-09-02,Houston Astros,New York Yankees,4,5,0
2023-09-02,St. Louis Cardinals,Pittsburgh Pirates,6,7,0
2023-09-02,Texas Rangers,Minnesota Twins,7,9,0
2023-09-02,Milwaukee Brewers,Philadelphia Phillies,7,5,1
2023-09-02,Arizona Diamondbacks,Baltimore Orioles,3,7,0
2023-09-02,Colorado Rockies,Toronto Blue Jays,8,7,1
2023-09-02,San Diego Padres,San Francisco Giants,6,1,1
2023-09-02,Los Angeles Dodgers,Atlanta Braves,2,4,0
2023-09-03,Cincinnati Reds,Chicago Cubs,7,15,0
2023-09-03,Milwaukee Brewers,Philadelphia Phillies,2,4,0
2023-09-03,Washington Nationals,Miami Marlins,4,6,0
2023-09-03,New York Mets,Seattle Mariners,6,3,1
2023-09-03,Kansas City Royals,Boston Red Sox,3,7,0
2023-09-03,Chicago White Sox,Detroit Tigers,2,3,0
2023-09-03,St. Louis Cardinals,Pittsburgh Pirates,6,4,1
2023-09-03,Texas Rangers,Minnesota Twins,6,5,1
2023-09-03,Colorado Rockies,Toronto Blue Jays,5,7,0
2023-09-03,Oakland Athletics,Los Angeles Angels,10,6,1
2023-09-03,Arizona Diamondbacks,Baltimore Orioles,5,8,0
2023-09-03,San Diego Padres,San Francisco Giants,4,0,1
2023-09-03,Cleveland Guardians,Tampa Bay Rays,2,6,0
2023-09-03,Los Angeles Dodgers,Atlanta Braves,3,1,1
2023-09-03,Houston Astros,New York Yankees,1,6,0
2023-09-04,Kansas City Royals,Chicago White Sox,12,1,1
2023-09-04,Chicago Cubs,San Francisco Giants,5,0,1
2023-09-04,Texas Rangers,Houston Astros,6,13,0
2023-09-04,Oakland Athletics,Toronto Blue Jays,5,6,0
2023-09-04,Arizona Diamondbacks,Colorado Rockies,4,2,1
2023-09-04,Cincinnati Reds,Seattle Mariners,6,3,1
2023-09-04,Tampa Bay Rays,Boston Red Sox,3,7,0
2023-09-04,Cleveland Guardians,Minnesota Twins,6,20,0
2023-09-04,Pittsburgh Pirates,Milwaukee Brewers,4,2,1
2023-09-04,San Diego Padres,Philadelphia Phillies,7,9,0
2023-09-04,Los Angeles Angels,Baltimore Orioles,3,6,0
2023-09-05,Cleveland Guardians,Minnesota Twins,3,8,0
2023-09-05,Pittsburgh Pirates,Milwaukee Brewers,3,7,0
2023-09-05,Cincinnati Reds,Seattle Mariners,7,6,1
2023-09-05,Tampa Bay Rays,Boston Red Sox,8,6,1
2023-09-05,Miami Marlins,Los Angeles Dodgers,6,3,1
2023-09-05,Washington Nationals,New York Mets,5,11,0
2023-09-05,New York Yankees,Detroit Tigers,5,1,1
2023-09-05,Atlanta Braves,St. Louis Cardinals,6,10,0
2023-09-05,Chicago Cubs,San Francisco Giants,11,8,1
2023-09-05,Kansas City Royals,Chicago White Sox,7,6,1
2023-09-05,Texas Rangers,Houston Astros,1,14,0
2023-09-05,Los Angeles Angels,Baltimore Orioles,4,5,0
2023-09-05,Arizona Diamondbacks,Colorado Rockies,2,3,0
2023-09-05,Oakland Athletics,Toronto Blue Jays,1,7,0
2023-09-05,San Diego Padres,Philadelphia Phillies,8,0,1
2023-09-06,Pittsburgh Pirates,Milwaukee Brewers,5,4,1
2023-09-06,Cleveland Guardians,Minnesota Twins,2,1,1
2023-09-06,Chicago Cubs,San Francisco Giants,8,2,1
2023-09-06,Oakland Athletics,Toronto Blue Jays,5,2,1
2023-09-06,Arizona Diamondbacks,Colorado Rockies,12,5,1
2023-09-06,San Diego Padres,Philadelphia Phillies,1,5,0
2023-09-06,Cincinnati Reds,Seattle Mariners,4,8,0
2023-09-06,Tampa Bay Rays,Boston Red Sox,3,1,1
2023-09-06,Miami Marlins,Los Angeles Dodgers,11,4,1
2023-09-06,Washington Nationals,New York Mets,3,2,1
2023-09-06,New York Yankees,Detroit Tigers,4,3,1
2023-09-06,Atlanta Braves,St. Louis Cardinals,6,11,0
2023-09-06,Kansas City Royals,Chicago White Sox,4,6,0
2023-09-06,Texas Rangers,Houston Astros,3,12,0
2023-09-06,Los Angeles Angels,Baltimore Orioles,3,10,0
2023-09-07,Tampa Bay Rays,Seattle Mariners,0,1,0
2023-09-07,Miami Marlins,Los Angeles Dodgers,0,10,0
2023-09-07,New York Yankees,Detroit Tigers,3,10,0
2023-09-07,Atlanta Braves,St. Louis Cardinals,8,5,1
2023-09-07,Chicago Cubs,Arizona Diamondbacks,2,6,0
2023-09-07,Los Angeles Angels,Cleveland Guardians,3,2,1
2023-09-08,Chicago Cubs,Arizona Diamondbacks,0,1,0
2023-09-08,Cincinnati Reds,St. Louis Cardinals,4,9,0
2023-09-08,Tampa Bay Rays,Seattle Mariners,7,4,1
2023-09-08,Detroit Tigers,Chicago White Sox,0,6,0
2023-09-08,Washington Nationals,Los Angeles Dodgers,5,8,0
2023-09-08,Philadelphia Phillies,Miami Marlins,2,3,0
2023-09-08,New York Yankees,Milwaukee Brewers,2,8,0
2023-09-08,Toronto Blue Jays,Kansas City Royals,5,4,1
2023-09-08,Boston Red Sox,Baltimore Orioles,2,11,0
2023-09-08,Atlanta Braves,Pittsburgh Pirates,8,2,1
2023-09-08,Texas Rangers,Oakland Athletics,3,6,0
2023-09-08,Houston Astros,San Diego Padres,2,11,0
2023-09-08,Minnesota Twins,New York Mets,5,2,1
2023-09-08,Los Angeles Angels,Cleveland Guardians,3,6,0
2023-09-08,San Francisco Giants,Colorado Rockies,9,8,1
2023-09-09,New York Yankees,Milwaukee Brewers,2,9,0
2023-09-09,Minnesota Twins,New York Mets,8,4,1
2023-09-09,Chicago Cubs,Arizona Diamondbacks,2,3,0
2023-09-09,Toronto Blue Jays,Kansas City Royals,5,1,1
2023-09-09,Washington Nationals,Los Angeles Dodgers,7,6,1
2023-09-09,Tampa Bay Rays,Seattle Mariners,7,5,1
2023-09-09,Boston Red Sox,Baltimore Orioles,12,13,0
2023-09-09,Philadelphia Phillies,Miami Marlins,8,4,1
2023-09-09,Detroit Tigers,Chicago White Sox,3,1,1
2023-09-09,Cincinnati Reds,St. Louis Cardinals,3,4,0
2023-09-09,Texas Rangers,Oakland Athletics,3,2,1
2023-09-09,Houston Astros,San Diego Padres,7,5,1
2023-09-09,Atlanta Braves,Pittsburgh Pirates,4,8,0
2023-09-09,San Francisco Giants,Colorado Rockies,9,1,1
2023-09-09,Los Angeles Angels,Cleveland Guardians,6,2,1
2023-09-10,Philadelphia Phillies,Miami Marlins,4,5,0
2023-09-10,Tampa Bay Rays,Seattle Mariners,6,3,1
2023-09-10,Detroit Tigers,Chicago White Sox,3,2,1
2023-09-10,Boston Red Sox,Baltimore Orioles,7,3,1
2023-09-10,Washington Nationals,Los Angeles Dodgers,3,7,0
2023-09-10,Atlanta Braves,Pittsburgh Pirates,5,2,1
2023-09-10,New York Yankees,Milwaukee Brewers,4,3,1
2023-09-10,Toronto Blue Jays,Kansas City Royals,5,2,1
2023-09-10,Cincinnati Reds,St. Louis Cardinals,7,1,1
2023-09-10,Houston Astros,San Diego Padres,12,2,1
2023-09-10,Minnesota Twins,New York Mets,0,2,0
2023-09-10,Chicago Cubs,Arizona Diamondbacks,5,2,1
2023-09-10,Texas Rangers,Oakland Athletics,9,4,1
2023-09-10,Los Angeles Angels,Cleveland Guardians,2,1,1
2023-09-10,San Francisco Giants,Colorado Rockies,6,3,1
2023-09-11,Philadelphia Phillies,Atlanta Braves,8,10,0
2023-09-11,Philadelphia Phillies,Atlanta Braves,7,5,1
2023-09-11,Pittsburgh Pirates,Washington Nationals,2,6,0
2023-09-11,Baltimore Orioles,St. Louis Cardinals,11,5,1
2023-09-11,Toronto Blue Jays,Texas Rangers,4,10,0
2023-09-11,New York Mets,Arizona Diamondbacks,3,4,0
2023-09-11,Minnesota Twins,Tampa Bay Rays,4,7,0
2023-09-11,Milwaukee Brewers,Miami Marlins,12,0,1
2023-09-11,Houston Astros,Oakland Athletics,0,4,0
2023-09-11,Colorado Rockies,Chicago Cubs,4,5,0
2023-09-11,Seattle Mariners,Los Angeles Angels,5,8,0
2023-09-11,San Francisco Giants,Cleveland Guardians,5,4,1
2023-09-11,Los Angeles Dodgers,San Diego Padres,8,11,0
2023-09-12,Boston Red Sox,New York Yankees,2,3,0
2023-09-12,Boston Red Sox,New York Yankees,1,4,0
2023-09-12,Chicago White Sox,Kansas City Royals,6,2,1
2023-09-12,Chicago White Sox,Kansas City Royals,10,11,0
2023-09-12,Pittsburgh Pirates,Washington Nationals,5,1,1
2023-09-12,Baltimore Orioles,St. Louis Cardinals,2,5,0
2023-09-12,Detroit Tigers,Cincinnati Reds,5,6,0
2023-09-12,Philadelphia Phillies,Atlanta Braves,6,7,0
2023-09-12,Toronto Blue Jays,Texas Rangers,3,6,0
2023-09-12,New York Mets,Arizona Diamondbacks,7,4,1
2023-09-12,Minnesota Twins,Tampa Bay Rays,3,2,1
2023-09-12,Milwaukee Brewers,Miami Marlins,3,1,1
2023-09-12,Houston Astros,Oakland Athletics,2,6,0
2023-09-12,Colorado Rockies,Chicago Cubs,6,4,1
2023-09-12,Seattle Mariners,Los Angeles Angels,8,0,1
2023-09-12,San Francisco Giants,Cleveland Guardians,1,3,0
2023-09-12,Los Angeles Dodgers,San Diego Padres,11,2,1
2023-09-13,Minnesota Twins,Tampa Bay Rays,4,5,0
2023-09-13,Colorado Rockies,Chicago Cubs,7,3,1
2023-09-13,San Francisco Giants,Cleveland Guardians,6,5,1
2023-09-13,Seattle Mariners,Los Angeles Angels,3,2,1
2023-09-13,Pittsburgh Pirates,Washington Nationals,7,6,1
2023-09-13,Baltimore Orioles,St. Louis Cardinals,0,1,0
2023-09-13,Detroit Tigers,Cincinnati Reds,3,4,0
2023-09-13,Philadelphia Phillies,Atlanta Braves,1,4,0
2023-09-13,Toronto Blue Jays,Texas Rangers,0,10,0
2023-09-13,New York Mets,Arizona Diamondbacks,7,1,1
2023-09-13,Houston Astros,Oakland Athletics,6,2,1
2023-09-13,Chicago White Sox,Kansas City Royals,1,7,0
2023-09-13,Milwaukee Brewers,Miami Marlins,0,2,0
2023-09-13,Los Angeles Dodgers,San Diego Padres,1,6,0
